gene tissue chr pos LRstat logP
FBgn0000037 Body 3R 90000 37.5109384005807 5.42563904400487
FBgn0000037 Body 3R 1e+05 36.2749251374921 5.19161003533387
FBgn0000037 Body 3R 110000 39.0904148689478 5.7262203861746
FBgn0000037 Body 3R 120000 35.4232863809652 5.03100569930853
FBgn0000037 Body 3R 130000 35.2733109568924 5.00277969346467
FBgn0000037 Body 3R 140000 29.7901105077419 3.98398539684174
FBgn0000037 Body 3R 150000 47.394508459349 7.3301907262037
FBgn0000037 Body 3R 160000 29.7182728294056 3.97082736791866
FBgn0000037 Body 3R 170000 34.0315489672066 4.7697543563004
FBgn0000037 Body 3R 180000 29.5420761840248 3.93857780136117
FBgn0000037 Body 3R 190000 29.7372887206513 3.97430985097021
FBgn0000037 Body 3R 2e+05 30.2901609563924 4.07572579878466
FBgn0000037 Body 3R 210000 29.7212942558263 3.97138067250059
FBgn0000037 Body 3R 220000 33.3373548114744 4.64003263476613
FBgn0000037 Body 3R 230000 29.5466791785625 3.93941987375389
FBgn0000037 Body 3R 240000 31.4558123872685 4.2905589521502
FBgn0000037 Body 3R 250000 34.3625680237535 4.83175160412417
FBgn0000037 Body 3R 260000 31.9336166576877 4.37899953942288
FBgn0000037 Body 3R 270000 29.8150483283928 3.98855436521061
FBgn0000037 Body 3R 280000 33.5087155179824 4.67201646657067
FBgn0000037 Body 3R 290000 32.8923913859251 4.55709994845129
FBgn0000037 Body 3R 3e+05 29.5839372142202 3.94623669784033
FBgn0000037 Body 3R 310000 34.6752757026961 4.89040079934279
FBgn0000037 Body 3R 320000 31.8082443477692 4.35577264434917
FBgn0000037 Body 3R 330000 29.4513503359285 3.92198504325817
FBgn0000037 Body 3R 340000 30.2918093949459 4.07602865238851
FBgn0000037 Body 3R 350000 30.2729389080334 4.07256190448762
FBgn0000037 Body 3R 360000 29.4390031707003 3.91972756703756
FBgn0000037 Body 3R 370000 31.1750190490329 4.23868590516068
FBgn0000037 Body 3R 380000 29.8814276792352 4.00071920844264
FBgn0000037 Body 3R 390000 35.4510003612945 5.03622347478185
FBgn0000037 Body 3R 4e+05 38.2669041432423 5.56929678440337
FBgn0000037 Body 3R 410000 30.159368129724 4.05170522694669
FBgn0000037 Body 3R 420000 31.2260150360571 4.24810112776607
FBgn0000037 Body 3R 430000 29.8872610473559 4.00178846701183
FBgn0000037 Body 3R 440000 29.6266135770231 3.95404669456237
FBgn0000037 Body 3R 450000 41.6460728218181 6.2158862093707
FBgn0000037 Body 3R 460000 35.2258737306079 4.99385541204304
FBgn0000037 Body 3R 470000 37.740567483658 5.46923507498369
FBgn0000037 Body 3R 480000 43.8024304013552 6.6319349375002
FBgn0000037 Body 3R 490000 41.9248658502313 6.26953419608879
FBgn0000037 Body 3R 5e+05 33.624633472197 4.69366625943743
FBgn0000037 Body 3R 510000 41.0478796044197 6.10092500276963
FBgn0000037 Body 3R 520000 34.8958522148725 4.93181744040442
FBgn0000037 Body 3R 530000 30.6142830428753 4.13532709960272
FBgn0000037 Body 3R 540000 29.5807840981904 3.9456597383006
FBgn0000037 Body 3R 550000 29.8228006165075 3.98997482967113
FBgn0000037 Body 3R 560000 29.8894866784583 4.00219643543235
FBgn0000037 Body 3R 570000 30.5785980552473 4.12875995402334
FBgn0000037 Body 3R 580000 30.7073860431115 4.15246694838255
FBgn0000037 Body 3R 590000 30.156504639556 4.05117953349572
FBgn0000037 Body 3R 6e+05 30.9538479046798 4.19788109084576
FBgn0000037 Body 3R 610000 30.5707875178398 4.12732274330045
FBgn0000037 Body 3R 620000 29.7230065812391 3.97169424971059
FBgn0000037 Body 3R 630000 29.9084243926247 4.00566801555491
FBgn0000037 Body 3R 640000 29.7728841097562 3.98082965528021
FBgn0000037 Body 3R 650000 29.4802075085925 3.92726174311028
FBgn0000037 Body 3R 660000 29.6007343947451 3.94931043748868
FBgn0000037 Body 3R 670000 29.5833886011967 3.94613631145393
FBgn0000037 Body 3R 680000 29.6999686869819 3.9674755931125
FBgn0000037 Body 3R 690000 29.5881247675741 3.9470029559169
FBgn0000037 Body 3R 7e+05 29.3714017642415 3.90737067722879
FBgn0000037 Body 3R 710000 29.2270197430653 3.88099561846462
FBgn0000037 Body 3R 720000 29.1260977891138 3.86257315836095
FBgn0000037 Body 3R 730000 29.0049435665303 3.84047226122922
FBgn0000037 Body 3R 740000 29.0906542544992 3.85610588995078
FBgn0000037 Body 3R 750000 33.5575677155941 4.68113912003641
FBgn0000037 Body 3R 760000 44.3469775304206 6.73738651114873
FBgn0000037 Body 3R 770000 39.4662762439332 5.79798684120499
FBgn0000037 Body 3R 780000 30.9790320717998 4.20252501240851
FBgn0000037 Body 3R 790000 28.1276811601294 3.68093546818133
FBgn0000037 Body 3R 8e+05 28.3241597518554 3.71658999782738
FBgn0000037 Body 3R 810000 27.3989617400762 3.54909605298358
FBgn0000037 Body 3R 820000 26.2368480273549 3.34021163889521
FBgn0000037 Body 3R 830000 30.1070757316481 4.04210646819819
FBgn0000037 Body 3R 840000 32.8123430798687 4.54219880237163
FBgn0000037 Body 3R 850000 27.8959053934134 3.63893384105835
FBgn0000037 Body 3R 860000 25.6177935876196 3.22966412674378
FBgn0000037 Body 3R 870000 24.8082749826247 3.0859115035266
FBgn0000037 Body 3R 880000 24.3991322538893 3.01362028055161
FBgn0000037 Body 3R 890000 24.1342285685932 2.96694950801688
FBgn0000037 Body 3R 9e+05 25.1501454165434 3.14650568832801
FBgn0000037 Body 3R 910000 28.0470107511906 3.6663094566146
FBgn0000037 Body 3R 920000 24.9878517039558 3.11771906353454
FBgn0000037 Body 3R 930000 27.8444086507989 3.62961041722813
FBgn0000037 Body 3R 940000 23.3373464159918 2.82721783557791
FBgn0000037 Body 3R 950000 31.2969642433686 4.26120442998118
FBgn0000037 Body 3R 960000 28.996336482179 3.83890277801432
FBgn0000037 Body 3R 970000 25.0130327973282 3.12218302869746
FBgn0000037 Body 3R 980000 27.2663648844939 3.52517600928671
FBgn0000037 Body 3R 990000 30.622880037776 4.13690940458179
FBgn0000037 Body 3R 1e+06 25.3272625401357 3.17796474189836
FBgn0000037 Body 3R 1010000 22.8948871513762 2.75007990318258
FBgn0000037 Body 3R 1020000 23.3951768522811 2.83732393547081
FBgn0000037 Body 3R 1030000 21.4232601548097 2.49597861804631
FBgn0000037 Body 3R 1040000 21.4261124092257 2.49646725800557
FBgn0000037 Body 3R 1050000 21.5542289304669 2.51843179239863
FBgn0000037 Body 3R 1060000 21.8371852495095 2.56705190393468
FBgn0000037 Body 3R 1070000 21.4307071195315 2.49725444316141
FBgn0000037 Body 3R 1080000 21.5017778273454 2.50943570550261
FBgn0000037 Body 3R 1090000 21.8186699444495 2.56386587436282
FBgn0000037 Body 3R 1100000 22.5871359022606 2.6966223690823
FBgn0000037 Body 3R 1110000 21.4613047201808 2.50249758132843
FBgn0000037 Body 3R 1120000 23.31873354203 2.82396632875179
FBgn0000037 Body 3R 1130000 22.1826887997568 2.6266198124056
FBgn0000037 Body 3R 1140000 23.0313744493631 2.77384000906519
FBgn0000037 Body 3R 1150000 22.5115054329551 2.6835101638748
FBgn0000037 Body 3R 1160000 23.0617732691071 2.7791362013095
FBgn0000037 Body 3R 1170000 23.3638064624724 2.83184115425926
FBgn0000037 Body 3R 1180000 23.691732419725 2.88923361398184
FBgn0000037 Body 3R 1190000 23.7059337108167 2.891722989402
FBgn0000037 Body 3R 1200000 22.115009415613 2.61493418989008
FBgn0000037 Body 3R 1210000 21.5749365425693 2.52198486731949
FBgn0000037 Body 3R 1220000 23.2614941509803 2.81397068027159
FBgn0000037 Body 3R 1230000 24.5185957378712 3.03470231943787
FBgn0000037 Body 3R 1240000 22.2192726330331 2.63293986269972
FBgn0000037 Body 3R 1250000 23.5478462924984 2.86402974234543
FBgn0000037 Body 3R 1260000 23.9869921077702 2.94105615482783
FBgn0000037 Body 3R 1270000 23.1136387027716 2.78817596165914
FBgn0000037 Body 3R 1280000 22.551410434826 2.69042732894717
FBgn0000037 Body 3R 1290000 27.0172120043078 3.48028877257693
FBgn0000037 Body 3R 1300000 22.4100058309298 2.66592873037734
FBgn0000037 Body 3R 1310000 21.7476031831629 2.55164293032535
FBgn0000037 Body 3R 1320000 21.5906028976415 2.52467348619978
FBgn0000037 Body 3R 1330000 21.5495733122802 2.51763307893874
FBgn0000037 Body 3R 1340000 22.8108138007697 2.73545990594271
FBgn0000037 Body 3R 1350000 22.1949974487854 2.62874592825643
FBgn0000037 Body 3R 1360000 21.629319430803 2.53131990063815
FBgn0000037 Body 3R 1370000 21.5659493690773 2.52044272128128
FBgn0000037 Body 3R 1380000 21.9546713170494 2.58728310135906
FBgn0000037 Body 3R 1390000 21.8509524327176 2.56942130910078
FBgn0000037 Body 3R 1400000 21.9182489270111 2.5810084215185
FBgn0000037 Body 3R 1410000 21.7249098540331 2.54774182814134
FBgn0000037 Body 3R 1420000 22.0947821445236 2.61144332435615
FBgn0000037 Body 3R 1430000 23.0142498965017 2.77085719160284
FBgn0000037 Body 3R 1440000 23.219420096915 2.80662678719267
FBgn0000037 Body 3R 1450000 23.0298902180168 2.77358146067458
FBgn0000037 Body 3R 1460000 22.2991973394167 2.64675561399025
FBgn0000037 Body 3R 1470000 21.7876955017505 2.55853735241497
FBgn0000037 Body 3R 1480000 21.8046803047641 2.56145902159767
FBgn0000037 Body 3R 1490000 21.8055210405519 2.56160365605877
FBgn0000037 Body 3R 1500000 21.8055741407522 2.56161279109971
FBgn0000037 Body 3R 1510000 21.8056028963883 2.56161773804957
FBgn0000037 Body 3R 1520000 21.805631954421 2.5616227370235
FBgn0000037 Body 3R 1530000 21.8056355096473 2.56162334864396
FBgn0000037 Body 3R 1540000 21.8056460138355 2.56162515572349
FBgn0000037 Body 3R 1550000 21.8056553912024 2.56162676895141
FBgn0000037 Body 3R 1560000 21.805667279951 2.56162881422313
FBgn0000037 Body 3R 1570000 21.8056793681599 2.56163089380912
FBgn0000037 Body 3R 1580000 21.8056894949864 2.56163263597036
FBgn0000037 Body 3R 1590000 21.8056848962794 2.56163184483513
FBgn0000037 Body 3R 1600000 21.8056919482697 2.5616330580192
FBgn0000037 Body 3R 1610000 21.8057002224466 2.5616344814614
FBgn0000037 Body 3R 1620000 21.805706060577 2.56163548582012
FBgn0000037 Body 3R 1630000 21.8057085501471 2.56163591411161
FBgn0000037 Body 3R 1640000 21.8057113023958 2.56163638759285
FBgn0000037 Body 3R 1650000 21.8057069459171 2.561635638129
FBgn0000037 Body 3R 1660000 21.8057089821446 2.56163598843
FBgn0000037 Body 3R 1670000 21.8057162825785 2.56163724435523
FBgn0000037 Body 3R 1680000 21.8057147820518 2.56163698621313
FBgn0000037 Body 3R 1690000 21.8057096776151 2.56163610807481
FBgn0000037 Body 3R 1700000 21.8057118843872 2.56163648771534
FBgn0000037 Body 3R 1710000 21.805713165254 2.56163670806841
FBgn0000037 Body 3R 1720000 21.8057112659735 2.56163638132697
FBgn0000037 Body 3R 1730000 21.8057137913065 2.56163681577093
FBgn0000037 Body 3R 1740000 21.805713405611 2.56163674941805
FBgn0000037 Body 3R 1750000 21.8057155510332 2.56163711850433
FBgn0000037 Body 3R 1760000 21.8057084698319 2.56163590029464
FBgn0000037 Body 3R 1770000 21.8057062656439 2.56163552109867
FBgn0000037 Body 3R 1780000 21.8057148334806 2.56163699506064
FBgn0000037 Body 3R 1790000 21.8057105788091 2.5616362631111
FBgn0000037 Body 3R 1800000 21.8057117831499 2.56163647029906
FBgn0000037 Body 3R 1810000 21.8057113816178 2.56163640122175
FBgn0000037 Body 3R 1820000 21.8057152372162 2.56163706451703
FBgn0000037 Body 3R 1830000 21.8057156246234 2.56163713116437
FBgn0000037 Body 3R 1840000 21.8057117669998 2.56163646752069
FBgn0000037 Body 3R 1850000 21.8057222560863 2.56163827200369
FBgn0000037 Body 3R 1860000 21.8057252560604 2.56163878810229
FBgn0000037 Body 3R 1870000 21.8057304841179 2.56163968750778
FBgn0000037 Body 3R 1880000 21.8057323224637 2.56164000376641
FBgn0000037 Body 3R 1890000 21.8057310837871 2.56163979067149
FBgn0000037 Body 3R 1900000 21.8057265056007 2.56163900306613
FBgn0000037 Body 3R 1910000 21.805725104351 2.56163876200306
