gene tissue chr pos LRstat logP
FBgn0000044 Body 3R 90000 28.0567251899211 3.66807033533428
FBgn0000044 Body 3R 1e+05 28.1362158767533 3.6824833084199
FBgn0000044 Body 3R 110000 28.0412939292773 3.66527325415114
FBgn0000044 Body 3R 120000 28.127979316042 3.68098953974122
FBgn0000044 Body 3R 130000 28.0397484992955 3.66499314387697
FBgn0000044 Body 3R 140000 29.0556920249164 3.84972779970561
FBgn0000044 Body 3R 150000 73.9226503173441 12.624752769525
FBgn0000044 Body 3R 160000 30.3877479414141 4.09365940465977
FBgn0000044 Body 3R 170000 35.5832653623393 5.06113338120149
FBgn0000044 Body 3R 180000 30.7597423174102 4.16210930695146
FBgn0000044 Body 3R 190000 28.2953627092065 3.711361456064
FBgn0000044 Body 3R 2e+05 28.1846483738063 3.69126854971417
FBgn0000044 Body 3R 210000 42.0102344052657 6.28597030845947
FBgn0000044 Body 3R 220000 28.1329005344323 3.68188203400412
FBgn0000044 Body 3R 230000 29.8636871167246 3.99746757602484
FBgn0000044 Body 3R 240000 28.1985162982819 3.69378457747834
FBgn0000044 Body 3R 250000 29.570671183732 3.9438093412973
FBgn0000044 Body 3R 260000 28.2969602547973 3.71165148963464
FBgn0000044 Body 3R 270000 30.7654062827587 4.16315259253611
FBgn0000044 Body 3R 280000 33.1128681698247 4.59817114573622
FBgn0000044 Body 3R 290000 28.6650287186312 3.7785523594566
FBgn0000044 Body 3R 3e+05 29.1295822557713 3.86320903245343
FBgn0000044 Body 3R 310000 28.2034813793862 3.69468543602854
FBgn0000044 Body 3R 320000 30.3470239028175 4.0861743484221
FBgn0000044 Body 3R 330000 30.4568134047586 4.10635745231843
FBgn0000044 Body 3R 340000 44.2917733574805 6.72668939376046
FBgn0000044 Body 3R 350000 38.8906252577299 5.68810930456155
FBgn0000044 Body 3R 360000 32.0380631186536 4.39836078106007
FBgn0000044 Body 3R 370000 29.0685424698313 3.8520719241855
FBgn0000044 Body 3R 380000 35.4839770311564 5.04243283341794
FBgn0000044 Body 3R 390000 55.6670762643389 8.95879393591608
FBgn0000044 Body 3R 4e+05 31.9111524588452 4.37483667105929
FBgn0000044 Body 3R 410000 31.7292687807676 4.34114890004381
FBgn0000044 Body 3R 420000 39.257749416658 5.75816001423431
FBgn0000044 Body 3R 430000 28.8519475853636 3.81258605206654
FBgn0000044 Body 3R 440000 28.6011147060826 3.7669241148112
FBgn0000044 Body 3R 450000 51.9856489933209 8.23086596489263
FBgn0000044 Body 3R 460000 28.1998016626803 3.69401778974416
FBgn0000044 Body 3R 470000 37.9245860215415 5.50419763477866
FBgn0000044 Body 3R 480000 43.3185559709764 6.53836017353424
FBgn0000044 Body 3R 490000 34.8160154819543 4.91682241897106
FBgn0000044 Body 3R 5e+05 29.5661470393889 3.94298157742899
FBgn0000044 Body 3R 510000 36.8326160281185 5.29706998476863
FBgn0000044 Body 3R 520000 35.75657061115 5.09379260659642
FBgn0000044 Body 3R 530000 27.9108782551702 3.64164525228909
