gene tissue chr pos LRstat logP
FBgn0000038 Body 3R 90000 38.6203750372847 5.63659826921533
FBgn0000038 Body 3R 1e+05 39.1467018476978 5.73696206359584
FBgn0000038 Body 3R 110000 38.69858328447 5.65150029107811
FBgn0000038 Body 3R 120000 38.1073216704376 5.53893901425111
FBgn0000038 Body 3R 130000 38.9350319915641 5.69657795182189
FBgn0000038 Body 3R 140000 38.1369170371702 5.54456773493118
FBgn0000038 Body 3R 150000 63.6433275136308 10.550384922351
FBgn0000038 Body 3R 160000 40.695599598562 6.03332033058882
FBgn0000038 Body 3R 170000 43.4637447823852 6.56642495972584
FBgn0000038 Body 3R 180000 38.0181952344142 5.52199165749844
FBgn0000038 Body 3R 190000 38.8104874754581 5.67282972518122
FBgn0000038 Body 3R 2e+05 38.5828124051477 5.62944239228707
FBgn0000038 Body 3R 210000 40.1642852866971 5.93149667517505
FBgn0000038 Body 3R 220000 40.6946260996374 6.03313361106447
FBgn0000038 Body 3R 230000 37.9754464138093 5.51386487367306
FBgn0000038 Body 3R 240000 38.9869154874245 5.70647406579442
FBgn0000038 Body 3R 250000 39.6776225463423 5.83837987931671
FBgn0000038 Body 3R 260000 38.5220249091897 5.61786400721515
FBgn0000038 Body 3R 270000 38.137360629042 5.5446521057788
FBgn0000038 Body 3R 280000 39.7310943213945 5.84860392930747
FBgn0000038 Body 3R 290000 38.0892353916704 5.53549948605777
FBgn0000038 Body 3R 3e+05 39.291272146578 5.76456072314829
FBgn0000038 Body 3R 310000 37.746435410726 5.47034959641112
FBgn0000038 Body 3R 320000 38.023627284088 5.52302440750436
FBgn0000038 Body 3R 330000 39.2804660988802 5.76249737807811
FBgn0000038 Body 3R 340000 42.3818204157631 6.35755915495141
FBgn0000038 Body 3R 350000 38.6476646049005 5.64179764975206
FBgn0000038 Body 3R 360000 39.2359010560072 5.75398874877653
FBgn0000038 Body 3R 370000 40.8040604373944 6.05412688349408
FBgn0000038 Body 3R 380000 37.5577987436545 5.43453274429103
FBgn0000038 Body 3R 390000 42.6598779780254 6.41117843013527
FBgn0000038 Body 3R 4e+05 41.4508426603661 6.17834426350771
FBgn0000038 Body 3R 410000 37.6960937505651 5.46078874259436
FBgn0000038 Body 3R 420000 37.5222975400488 5.42779477501018
FBgn0000038 Body 3R 430000 38.2154315935052 5.55950318510448
FBgn0000038 Body 3R 440000 40.8030344833755 6.05393003752353
FBgn0000038 Body 3R 450000 42.040006407967 6.29170330101796
FBgn0000038 Body 3R 460000 42.3140050702075 6.34448835585917
FBgn0000038 Body 3R 470000 38.2157656180575 5.55956673375555
FBgn0000038 Body 3R 480000 43.129957690486 6.50192090142884
FBgn0000038 Body 3R 490000 39.9771373891037 5.89567115904306
FBgn0000038 Body 3R 5e+05 37.2826129208233 5.38232643906862
FBgn0000038 Body 3R 510000 41.550950788562 6.19759193978876
FBgn0000038 Body 3R 520000 42.3367791878923 6.34887758206814
FBgn0000038 Body 3R 530000 37.8479516222776 5.48963471744757
FBgn0000038 Body 3R 540000 39.1016784745632 5.72836974563583
FBgn0000038 Body 3R 550000 40.3234040518169 5.96197326278918
FBgn0000038 Body 3R 560000 40.2661478077709 5.95100501377797
FBgn0000038 Body 3R 570000 39.2759283447888 5.76163094515806
FBgn0000038 Body 3R 580000 41.091158757378 6.10923552397659
FBgn0000038 Body 3R 590000 39.9374288954496 5.88807254570285
FBgn0000038 Body 3R 6e+05 41.3669767149083 6.16222384545169
FBgn0000038 Body 3R 610000 41.238739641236 6.13758234430701
FBgn0000038 Body 3R 620000 38.9437545646929 5.69824155069906
FBgn0000038 Body 3R 630000 40.2229152814455 5.94272451392595
FBgn0000038 Body 3R 640000 39.5405162640295 5.8121726161475
FBgn0000038 Body 3R 650000 38.0264832540172 5.52356739702272
FBgn0000038 Body 3R 660000 38.8706968991648 5.68430925104151
FBgn0000038 Body 3R 670000 38.3404697101278 5.58329703021125
FBgn0000038 Body 3R 680000 38.6556599526768 5.6433210655255
FBgn0000038 Body 3R 690000 38.6464844253517 5.64157278448497
FBgn0000038 Body 3R 7e+05 37.9170460404487 5.50276462843803
FBgn0000038 Body 3R 710000 38.4350990017729 5.60131115609891
FBgn0000038 Body 3R 720000 37.8941825764041 5.49841956138402
FBgn0000038 Body 3R 730000 37.7387516817737 5.46889019641362
FBgn0000038 Body 3R 740000 37.62946507377 5.44813732393393
FBgn0000038 Body 3R 750000 39.9881844909316 5.8977853023494
FBgn0000038 Body 3R 760000 39.8982526043826 5.88057671850987
